Power,Untitled 1
0.033364391,-27.4
0.025474684,-27.4
0.032624731,-27.4
0.089332004,-27.4
0.05308866,-27.4
0.031145411,-27.4
0.067142201,-27.4
0.086373363,-27.4
0.035829925,-27.4
0.069854288,-27.4
0.093030304,-27.4
0.028186771,-27.4
0.030405751,-27.4
0.042979972,-27.4
0.078976762,-27.4
0.061471474,-27.4
0.071580162,-27.4
0.076264675,-27.4
0.038542012,-27.4
0.095495838,-27.4
0.028926431,-27.4
0.077250889,-27.4
0.027447111,-27.4
0.031145411,-27.4
0.061471474,-27.4
0.035090265,-27.4
0.039528225,-27.4
0.051855893,-27.4
0.096975158,-27.4
0.078730209,-27.4
0.032378178,-27.4
0.098947585,-27.4
0.099194138,-27.4
0.034597158,-27.4
0.098454478,-27.4
0.046431719,-27.4
0.096235498,-27.4
0.091057877,-27.4
0.032131625,-27.4
0.029912644,-27.4
0.041254099,-27.4
0.033364391,-27.4
0.098947585,-27.4
0.039528225,-27.4
0.041993759,-27.4
0.082921616,-27.4
0.05826628,-27.4
0.093276857,-27.4
0.087113023,-27.4
0.036569585,-27.4
0.095988944,-27.4
0.092290644,-27.4
0.031638518,-27.4
0.05160934,-27.4
0.040021332,-27.4
0.096728605,-27.4
0.099194138,-27.4
0.041007545,-27.4
0.033117838,-27.4
0.036076478,-27.4
0.043966186,-27.4
0.051116233,-27.4
0.038048905,-27.4
0.103138992,-27.4
0.038295458,-27.4
0.060978367,-27.4
0.034843711,-27.4
0.066155988,-27.4
0.036816138,-27.4
0.061718027,-27.4
0.079469869,-27.4
0.069114628,-27.4
0.05308866,-27.4
0.088099237,-27.4
0.073799142,-27.4
0.040267885,-27.4
0.094263071,-27.4
0.05678696,-27.4
0.104371759,-27.4
0.08982511,-27.4
0.043473079,-27.4
0.110042486,-27.4
0.064430114,-27.4
0.040760992,-27.4
0.067142201,-27.4
0.111521806,-27.4
0.062457687,-27.4
0.041993759,-27.4
0.040267885,-27.4
0.078730209,-27.4
0.055061087,-27.4
0.111275253,-27.4
0.042979972,-27.4
0.043966186,-27.4
0.042733419,-27.4
0.040267885,-27.4
0.109795933,-27.4
0.052842106,-27.4
0.082428509,-27.4
0.100426905,-27.4
0.114233894,-27.4
0.075525015,-27.4
0.042733419,-27.4
0.041254099,-27.4
0.042733419,-500
0.060731814,-500
0.099933798,-27.44
0.116945981,-27.44
0.11620632,-27.44
0.067142201,-27.44
0.062704241,-27.44
0.042733419,-27.44
0.065662881,-27.44
0.061471474,-27.44
0.091797537,-27.44
0.061964581,-27.44
0.053335213,-27.44
0.068128415,-27.44
0.117685641,-27.44
0.055061087,-27.44
0.040267885,-27.44
0.101659672,-27.44
0.090071664,-12.9333
0.043966186,0
0.05752662,0
0.019064297,0
0.072319822,0
0.080209529,0
0.043966186,0
0.051116233,0
0.039035118,0
0.042733419,0
0.102152779,0
0.11398734,0
0.050869679,0
0.048157593,0
0.08464749,0
0.041007545,0
0.097961371,0
0.046924826,0
0.071826715,0
0.093276857,0
0.08316817,0
0.052102446,0
0.107823506,0
0.040514439,0
0.044459292,0
0.050869679,0
0.045692059,0
0.054321426,0
0.038295458,0
0.073306035,0
0.101906225,0
0.104618312,0
0.105604526,0
0.032131625,0
0.060238707,0
0.072566375,0
0.05530764,0
0.031638518,0
0.047171379,0
0.01635221,0
0.101413118,0
0.102152779,0
0.067881861,0
0.097468265,0
0.029666091,0
0.065662881,0
0.050869679,0
0.028926431,0
