Power,Untitled 1
0.650634424,-500
0.64015014,-500
0.641596248,-500
0.618096989,-500
0.636173342,-500
0.628581274,-500
0.63400418,-500
0.636173342,-500
0.643403883,-500
0.629665855,-500
0.647742208,-500
0.654972748,-500
0.652080532,-500
0.664010925,-500
0.657141911,-500
0.660395654,-500
0.643042356,-500
0.642319302,-500
0.635088761,-500
0.634727234,-500
0.624966003,-500
0.631835017,-500
0.620266152,-500
0.629304328,-500
0.624966003,-500
0.642680829,-500
0.646296099,-500
0.6596726,-500
0.667626195,-500
0.666903141,-500
0.684256439,-500
0.671602992,-500
0.68172575,-500
0.669795357,-500
0.674856736,-500
0.671602992,-500
0.677748952,-500
0.65605733,-500
0.661841762,-500
0.634727234,-500
0.643403883,-500
0.630027382,-500
0.645573045,-500
0.630388909,-500
0.652442059,-500
0.644849991,-500
0.645573045,-500
0.648826789,-500
0.644849991,-500
0.650995951,-500
0.645934572,-500
0.652442059,-500
0.639065558,-500
0.637980977,-500
0.633642653,-500
0.637980977,-500
0.630750436,-500
0.631835017,-500
0.628219747,-500
0.652080532,-500
0.631111963,-500
0.653888167,-500
0.627135166,-500
0.639788612,-500
0.640511667,-500
0.644126937,-500
0.654611221,-500
0.655334275,-500
0.66581856,-500
0.667626195,-500
0.674856736,-500
0.66328787,-500
0.671964519,-500
0.667987722,-500
0.670156884,-500
0.662203289,-500
0.674133682,-500
0.653165113,-500
0.656780384,-500
0.63761945,-500
0.641596248,-500
0.639065558,-500
0.638342504,-500
0.635088761,-500
0.645573045,-500
0.645934572,-500
0.657864965,-500
0.661841762,-500
0.641957775,-500
0.652442059,-500
0.653165113,-500
0.66328787,-500
0.646657626,-500
0.652803586,-500
0.63400418,-500
0.64376541,-500
0.632919599,-500
0.637257923,-500
0.635450288,-500
0.645934572,-500
0.644126937,-500
0.660034127,-500
0.661841762,-500
0.670879938,-500
0.679556587,-500
0.682810331,-500
0.683533385,-500
0.676302844,-500
0.66943383,-500
0.664733979,-500
0.663649398,-500
0.645573045,-500
0.638704031,-500
0.631835017,-500
0.623881422,-500
0.628942801,-500
0.638704031,-500
0.638704031,-500
0.64015014,-500
0.640511667,-500
0.656780384,-500
0.64738068,-500
0.656780384,-500
0.64376541,-500
0.658588019,-500
0.648465262,-500
0.651719005,-500
0.654611221,-500
0.662926343,-500
0.657503438,-500
0.650272897,-500
0.659311073,-500
0.65352664,-500
0.660034127,-500
0.654249694,-500
0.6596726,-500
0.665457033,-500
0.664372452,-500
0.662203289,-500
0.670879938,-500
0.665095506,-500
0.669795357,-500
0.664733979,-500
0.671964519,-500
0.664010925,-500
0.66328787,-500
0.6596726,-500
0.655334275,-500
0.657503438,-500
0.645934572,-500
0.646657626,-500
0.641957775,-500
0.641234721,-500
0.639065558,-500
0.633642653,-500
0.632558071,-500
0.642319302,-500
0.634365707,-500
0.645211518,-500
0.648826789,-500
0.673049101,-500
0.667626195,-500
0.66328787,-500
0.66581856,-500
0.66328787,-500
0.668349249,-500
0.65605733,-500
0.654972748,-500
0.654611221,-500
0.64991137,-500
0.642319302,-500
0.638342504,-500
0.641957775,-500
0.652442059,-500
0.650272897,-500
0.661118708,-500
0.661118708,-500
0.664733979,-500
0.682448804,-500
0.66943383,-500
0.66943383,-500
0.671241465,-500
0.665095506,-500
0.66328787,-500
0.655695803,-500
0.639065558,-500
0.641957775,-500
0.64991137,-500
0.649549843,-500
0.641596248,-500
0.650272897,-500
0.628219747,-500
0.650634424,-500
0.650995951,-500
0.667626195,-500
0.66328787,-500
0.663649398,-500
0.66328787,-500
0.66581856,-500
0.653888167,-500
0.658226492,-500
0.653165113,-500
0.654611221,-500
0.650272897,-500
0.653888167,-500
0.653888167,-500
0.627135166,-500
0.645573045,-500
0.645934572,-500
0.65352664,-500
0.648465262,-500
0.665095506,-500
0.655695803,-500
0.664733979,-500
0.66581856,-500
0.664733979,-500
0.667987722,-500
0.663649398,-500
0.66581856,-500
0.667626195,-500
0.667626195,-500
0.662203289,-500
0.65352664,-500
0.658588019,-500
0.652080532,-500
0.645211518,-500
0.645934572,-500
0.272838607,-500
0.657864965,-500
0.639427085,-500
0.651719005,-500
0.640511667,-500
0.654972748,-500
0.657503438,-500
0.669072303,-500
0.66581856,-500
0.672687574,-500
0.66943383,-500
0.664010925,-500
0.658226492,-500
0.653888167,-500
0.644849991,-500
0.63761945,-500
0.640511667,-500
0.639788612,-500
0.64376541,-500
0.627496693,-500
0.653888167,-500
0.65352664,-500
0.661480235,-500
0.665095506,-500
0.653888167,-500
0.664010925,-500
0.674856736,-500
0.66581856,-500
0.667987722,-500
0.660395654,-500
0.669072303,-500
0.64991137,-500
0.65352664,-500
0.650995951,-500
0.64015014,-500
0.636896396,-500
0.629304328,-500
0.636173342,-500
0.618458516,-500
0.643042356,-500
0.642680829,-500
0.657503438,-500
0.646296099,-500
0.665457033,-500
0.660034127,-500
0.666541614,-500
0.651719005,-500
0.65352664,-500
0.645211518,-500
0.655695803,-500
0.657503438,-500
0.653888167,-500
0.652080532,-500
0.64376541,-500
0.643403883,-500
0.64015014,-500
0.650272897,-500
0.632919599,-500
0.648826789,-500
0.647019153,-500
0.661118708,-500
0.662564816,-500
0.669795357,-500
0.664733979,-500
0.669795357,-500
0.664372452,-500
0.675218263,-500
0.66943383,-500
0.67557979,-500
0.66943383,-500
0.658226492,-500
0.655695803,-500
0.639427085,-500
0.651357478,-500
0.63761945,-500
0.63761945,-500
0.643403883,-500
0.638342504,-500
0.641957775,-500
0.654611221,-500
0.644488464,-500
0.658588019,-500
0.651719005,-500
0.667264668,-500
0.660757181,-500
0.669072303,-500
0.645573045,-500
0.649549843,-500
0.64015014,-500
0.633642653,-500
0.631835017,-500
0.628219747,-500
0.640511667,-500
0.645573045,-500
0.645573045,-500
0.649188316,-500
0.662564816,-500
0.657503438,-500
0.671964519,-500
0.669795357,-500
0.67919506,-500
0.666541614,-500
0.678833533,-500
0.668710776,-500
0.658226492,-500
0.656418857,-500
0.656418857,-500
0.648103735,-500
0.640511667,-500
0.63761945,-500
0.642319302,-500
0.641596248,-500
0.644126937,-500
0.648103735,-500
0.651719005,-500
0.636173342,-500
0.647742208,-500
0.661841762,-500
0.656418857,-500
0.652442059,-500
0.646296099,-500
0.654249694,-500
0.650272897,-500
0.651357478,-500
0.652803586,-500
0.653888167,-500
0.652442059,-500
0.648103735,-500
0.648826789,-500
0.651719005,-500
0.644849991,-500
0.648826789,-500
0.651357478,-500
0.654611221,-500
0.646657626,-500
0.661118708,-500
0.667264668,-500
0.661480235,-500
0.668710776,-500
0.661118708,-500
0.664372452,-500
0.654611221,-500
0.660034127,-500
0.65352664,-500
0.655695803,-500
0.650272897,-500
0.654611221,-500
0.638704031,-500
0.642319302,-500
0.629665855,-500
0.635088761,-500
0.637257923,-500
0.633642653,-500
0.652080532,-500
0.654972748,-500
0.661841762,-500
0.665457033,-500
0.670518411,-500
0.665457033,-500
0.672687574,-500
0.669072303,-500
0.673049101,-500
0.662203289,-500
0.659311073,-500
0.64738068,-500
0.653165113,-500
0.639065558,-500
0.645934572,-500
0.64991137,-29.2961
0.643403883,-29.2961
0.655695803,-29.2961
0.650995951,-29.2961
0.662564816,-29.2961
0.667626195,-29.2961
0.704140426,-29.2961
0.670156884,-29.2961
0.66581856,-29.2961
0.660395654,-29.2961
0.66581856,-29.2961
0.669072303,-29.2961
0.684617966,-29.2961
0.703417372,-29.2961
0.703417372,-29.2961
0.737400912,-29.2961
0.750054358,-22.0428
0.767407655,-0.2828
0.781868735,0
0.791268437,0
0.801391193,0
0.818021435,0
0.821636705,0
0.565675565,0
0.84152069,0
0.846220541,0
0.849474284,0
0.851643446,0
0.850197338,0
0.854174135,0
0.856343297,0
0.879119497,0
0.878396443,0
0.888157671,0
0.904064858,0
0.908403182,0
0.909487763,0
0.905149439,0
0.915272194,0
0.91816441,0
0.917802883,0
0.921418153,0
0.90984929,0
0.917079829,0
0.915633721,0
0.916356775,0
0.912018452,0
0.90984929,0
0.92647953,0
0.571098471,0
0.923225788,0
0.901895696,0
0.90623402,0
0.894665157,0
0.889242252,0
0.893580576,0
0.89068836,0
0.892495995,0
0.89430363,0
0.903341804,0
0.913103033,0
0.927925638,0
0.938048393,0
0.941302136,0
0.93840992,0
0.955401688,0
0.949617256,0
0.557360443,0
0.940579082,0
0.937686866,0
0.861404675,0
0.933348543,0
0.935879232,0
0.944555879,0
0.934071597,0
0.935879232,0
0.938048393,0
0.941663663,0
0.946001987,0
0.946725041,0
0.951063364,0
0.943471298,0
0.947448094,0
0.943832825,0
0.939132974,0
0.932987016,0
0.932625489,0
0.917802883,0
0.922502734,0
0.899003481,0
0.914549141,0
0.910933871,0
0.919972045,0
0.891049887,0
0.914910667,0
0.910572344,0
0.926118004,0
0.919610518,0
0.922141207,0
0.924671896,0
0.921056626,0
0.911656925,0
0.918887464,0
0.917079829,0
0.913103033,0
0.909126236,0
0.916356775,0
0.924310369,0
0.916356775,0
0.917441356,0
0.91346456,0
0.934433124,0
0.923948842,0
0.943109771,0
0.936602286,0
0.938048393,0
0.93371007,0
0.910210817,0
0.898641954,0.6101
0.886350036,1.2757
0.879842551,2.1632
0.866104525,2.8288
0.877673389,3.4944
0.870442849,4.16
0.868273687,4.8256
0.863935364,5.4912
0.862850783,6.1568
0.850197338,7.0443
0.855620243,7.7099
0.841159163,8.3755
0.851281919,9.0411
0.840797636,9.7067
0.840797636,10.3723
0.849112757,11.0379
0.852728027,11.7035
0.861766202,12.5909
0.864296891,13.2565
0.87152743,13.9221
0.868635214,14.5877
0.867550633,15.2533
0.874419646,15.9189
0.867189106,16.5845
0.873335065,17.2501
0.866827579,17.9157
0.85959704,18.8032
0.863573837,19.4688
0.844774433,20.1344
0.844412906,20.8
0.83790542,21.4656
0.843328325,22.1312
0.836820839,22.7968
0.842605271,19.2463
0.826698083,19
0.839713055,19
0.84152069,-451.7039
0.853089554,-451.7039
0.843689852,-473.4639
0.838990001,-495.2239
0.846943595,-500
0.842605271,-500
0.835013204,-500
0.809344787,-500
0.799222031,-500
0.766684601,-500
0.743908399,-500
0.713540128,-500
0.701971263,-500
0.678110479,-500
0.673772155,-500
0.651719005,-500
0.665457033,-500
0.655334275,-500
0.661841762,-500
0.652080532,-500
0.651719005,-500
0.646657626,-500
0.659311073,-500
0.652803586,-500
0.668710776,-500
0.663649398,-500
0.664010925,-500
0.667987722,-500
0.649188316,-500
0.661118708,-500
0.642319302,-500
0.645934572,-500
0.637257923,-500
0.639065558,-500
0.629665855,-500
0.631835017,-500
0.637980977,-500
0.654249694,-500
0.652442059,-500
0.660034127,-500
0.66328787,-500
0.664733979,-500
0.657503438,-500
0.664372452,-500
0.653165113,-500
0.64015014,-500
0.650272897,-500
0.639427085,-500
0.626412112,-500
0.638704031,-500
0.635450288,-500
0.636896396,-500
0.652803586,-500
0.65352664,-500
0.666903141,-500
0.666903141,-500
0.669795357,-500
0.664010925,-500
0.674495209,-146.5898
0.659311073,-146.5898
0.667626195,-146.5898
0.659311073,-146.5898
0.64015014,-146.5898
0.64376541,-146.5898
0.636896396,-146.5898
0.626412112,-146.5898
0.631835017,-146.5898
0.638342504,-146.5898
0.658588019,-146.5898
0.667987722,-146.5898
0.693656142,-146.5898
0.728362737,-146.5898
0.740654655,-146.5898
0.778614992,-146.5898
0.783314843,-146.5898
0.809706314,-146.5898
0.814406166,-146.5898
0.830313353,-146.5898
0.829951826,-146.5898
0.832120988,-146.5898
0.826336556,-124.8298
0.825251975,-103.0698
0.829590299,-81.3098
0.825613502,-59.5498
0.836820839,-37.7898
0.836097785,-20
0.828505718,-20
0.832844042,-20
0.838628474,-11.4965
0.835736258,-0.5875
0.862127729,-0.4275
0.879481024,-0.4
0.884542402,-0.4
0.904787912,-0.3973
0.909126236,-0.3653
0.893942103,-0.3333
0.910933871,-0.2907
0.904064858,-0.2587
0.940940609,-0.2267
1.075067105,-0.2233
1.305359732,-0.2203
1.553367125,-0.2158
1.796313086,-0.2113
2.020821134,-0.2053
