Power,Untitled 1
1.569014502,0
1.596096447,0
1.60963742,0
1.653161975,0
1.647358701,0
1.614473482,0
1.614473482,0
1.562244015,0
1.561276803,0
1.542899768,0
1.540965344,0
1.570948926,0
1.583522687,0
1.590293173,0
1.64252264,0
1.647358701,0
1.649293126,0
1.63865379,0
1.59319481,0
1.594162023,0
1.586424324,0
1.563211228,0
1.570948926,0
1.579653837,0
1.569981714,0
1.591260386,0
1.586424324,0
1.581588262,0
1.569981714,0
1.53129322,0
1.520653885,0
1.507112912,0
1.505178487,0
1.53516207,0
1.543866981,0
1.568047289,0
1.600932509,0
1.616407906,0
1.624145605,0
1.628981667,0
1.588358749,0
1.586424324,0
1.563211228,0
1.53516207,0
1.539998131,0
1.539030919,0
1.540965344,0
1.573850563,0
1.558375166,0
1.603834146,0
1.598998084,0
1.59319481,0
1.590293173,0
1.567080077,0
1.556440741,0
1.556440741,0
1.563211228,0
1.568047289,0
1.607702995,0
1.583522687,0
1.606735783,0
1.605768571,0
1.568047289,0
1.569981714,0
1.539998131,0
1.511948974,0
1.527424371,0
1.493571939,0
1.532260433,0
1.585457112,0
1.589325961,0
1.631883304,0
1.629948879,0
1.601899721,0
1.596096447,0
1.567080077,0
1.543866981,0
1.558375166,0
1.544834193,0
1.567080077,0
1.575784988,0
1.582555474,0
1.603834146,0
1.606735783,0
1.591260386,0
1.586424324,0
1.573850563,0
1.570948926,0
1.586424324,0
1.587391536,0
1.598030872,0
1.641555427,0
1.640588215,0
1.687014407,0
1.679276709,0
1.657998037,0
1.6550964,0
1.600932509,0
1.570948926,0
1.556440741,0
1.540965344,0
1.55160468,0
1.579653837,0
1.572883351,0
1.605768571,0
1.607702995,0
1.616407906,0
1.606735783,0
1.582555474,0
1.589325961,0
1.589325961,0
1.602866934,0
1.569014502,0
1.596096447,0
1.60963742,0
1.653161975,0
1.647358701,0
1.614473482,0
1.614473482,0
1.562244015,0
1.561276803,0
1.542899768,0
1.540965344,0
1.570948926,0
1.583522687,0
1.590293173,0
1.64252264,0
1.647358701,0
1.649293126,0
1.63865379,0
1.59319481,0
1.594162023,0
1.586424324,0
1.563211228,0
1.570948926,0
1.579653837,0
1.569981714,0
1.591260386,0
1.586424324,0
1.581588262,0
1.569981714,0
1.53129322,0
1.520653885,0
1.507112912,0
1.505178487,0
1.53516207,0
1.543866981,0
1.568047289,0
1.600932509,0
1.616407906,0
1.624145605,0
1.628981667,0
1.588358749,0
1.586424324,0
1.563211228,0
1.53516207,0
1.539998131,0
1.539030919,0
1.540965344,0
1.573850563,0
1.558375166,0
1.603834146,0
1.598998084,0
1.59319481,0
1.590293173,0
1.567080077,0
1.556440741,0
1.556440741,0
1.563211228,0
1.568047289,0
1.607702995,0
1.583522687,0
1.606735783,0
1.605768571,0
1.568047289,0
1.569981714,0
1.539998131,0
1.511948974,0
1.527424371,0
1.493571939,0
1.532260433,0
1.585457112,0
1.589325961,0
1.631883304,0
1.629948879,0
1.601899721,0
1.596096447,0
1.567080077,0
1.543866981,0
1.558375166,0
1.544834193,0
1.567080077,0
1.575784988,0
1.582555474,0
1.603834146,0
1.606735783,0
1.591260386,0
1.586424324,0
1.573850563,0
1.570948926,0
1.586424324,0
1.587391536,0
1.598030872,0
1.641555427,0
1.640588215,0
1.687014407,0
1.679276709,0
1.657998037,0
1.6550964,0
1.600932509,0
1.570948926,0
1.556440741,0
1.540965344,0
1.55160468,0
1.579653837,0
1.572883351,0
1.605768571,0
1.607702995,0
1.616407906,0
1.606735783,0
1.582555474,0
1.589325961,0
1.589325961,0
1.602866934,0
1.569014502,0
1.596096447,0
1.60963742,0
1.653161975,0
1.647358701,0
1.614473482,0
1.614473482,0
1.562244015,0
1.561276803,0
1.542899768,0
1.540965344,0
1.570948926,0
1.583522687,0
1.590293173,0
1.64252264,0
1.647358701,0
1.649293126,0
1.63865379,0
1.59319481,0
1.594162023,0
1.586424324,0
1.563211228,0
1.570948926,0
1.579653837,0
1.569981714,0
1.591260386,0
1.586424324,0
1.581588262,0
1.569981714,0
1.53129322,0
1.520653885,0
1.507112912,0
1.505178487,0
1.53516207,0
1.543866981,0
1.568047289,0
1.600932509,0
1.616407906,0
1.624145605,0
1.628981667,0
1.588358749,0
1.586424324,0
1.563211228,0
1.53516207,0
1.539998131,0
1.539030919,0
1.540965344,0
1.573850563,0
1.558375166,0
1.603834146,0
1.598998084,0
1.59319481,0
1.590293173,0
1.567080077,0
1.556440741,0
1.556440741,0
1.563211228,0
1.568047289,0
1.607702995,0
1.583522687,0
1.606735783,0
1.605768571,0
1.568047289,0
1.569981714,0
1.539998131,0
1.511948974,0
1.527424371,0
1.493571939,0
1.532260433,0
1.585457112,0
1.589325961,0
1.631883304,0
1.629948879,0
1.601899721,0
1.596096447,0
1.567080077,0
1.543866981,0
1.558375166,0
1.544834193,0
1.567080077,0
1.575784988,0
1.582555474,0
1.603834146,0
1.606735783,0
1.591260386,0
1.586424324,0
1.573850563,0
1.570948926,0
1.586424324,0
1.587391536,0
1.598030872,0
1.641555427,0
1.640588215,0
1.687014407,0
1.679276709,0
1.657998037,0
1.6550964,0
1.600932509,0
1.570948926,0
1.556440741,0
1.540965344,0
1.55160468,0
1.579653837,0
1.572883351,0
1.605768571,0
1.607702995,0
1.616407906,0
1.606735783,0
1.582555474,0
1.589325961,0
1.589325961,0
1.602866934,0
1.569014502,0
1.596096447,0
1.60963742,0
1.653161975,0
1.647358701,0
1.614473482,0
1.614473482,0
1.562244015,0
1.561276803,0
1.542899768,0
1.540965344,0
1.570948926,0
1.583522687,0
1.590293173,0
1.64252264,0
1.647358701,0
1.649293126,0
1.63865379,0
1.59319481,0
1.594162023,0
1.586424324,0
1.563211228,0
1.570948926,0
1.579653837,0
1.569981714,0
1.591260386,0
1.586424324,0
1.581588262,0
1.569981714,0
1.53129322,0
1.520653885,0
1.507112912,0
1.505178487,0
1.53516207,0
1.543866981,0
1.568047289,0
1.600932509,0
1.616407906,0
1.624145605,0
1.628981667,0
1.588358749,0
1.586424324,0
1.563211228,0
1.53516207,0
