Power,Untitled 1
1.396850705,-1.1356
1.393949068,-1.1356
1.39878513,-1.1356
1.372670396,-1.1356
1.37847367,-1.1356
1.364932698,-1.1356
1.372670396,-1.1356
1.381375307,-1.1356
1.387178581,-1.1356
1.405555616,-1.1356
1.381375307,-1.1356
1.421031013,-1.1356
1.403621191,-1.1356
1.428768712,-1.1356
1.431670349,-1.1356
1.44037526,-1.1356
1.435539199,-1.1356
1.421998226,-1.1356
1.426834288,-1.1356
1.410391678,-1.1356
1.432637562,-1.1324
1.385244157,-1.1209
1.404588404,-1.0873
1.385244157,-0.9529
1.385244157,-0.9145
1.414260527,-0.5001
1.393949068,-0.3977
1.422965438,0
1.406522828,0
1.419096589,0
1.421031013,0
1.424899863,0
1.434571986,0
1.424899863,0
1.44037526,0
1.412326102,0
1.418129376,0
1.402653979,0
1.409424465,0
1.410391678,0
1.384276944,0
1.403621191,0
1.388145794,0
1.386211369,0
1.403621191,0
1.392014643,0
1.421031013,0
1.41135889,0
1.421998226,0
1.41135889,0
1.425867075,0
1.421998226,0
1.417162164,0
1.422965438,0
1.418129376,0
1.451981808,0
1.438440836,0
1.487768665,0
1.484867028,0
1.48970309,0
1.496473576,0
1.508080124,0
1.516785035,0
1.51871946,0
1.546768618,0
1.545801406,0
1.546768618,0
1.539030919,0
1.55160468,0
1.569981714,0
1.574817776,0
1.587391536,0
1.5767522,0
1.5767522,0
1.568047289,0
1.570948926,0
1.573850563,0
1.573850563,0
1.575784988,0
1.558375166,0
1.600932509,0
1.566112865,0
1.579653837,0
1.585457112,0
1.581588262,0
1.583522687,0
1.583522687,0
1.599965297,0
1.601899721,0
1.59706366,0
1.595129235,0
1.595129235,0
1.600932509,0
1.582555474,0
1.621243968,0
1.603834146,0
1.605768571,0
1.595129235,0
1.585457112,0
1.607702995,0
1.606735783,0
1.62608003,0
1.607702995,0
1.650260338,0
1.641555427,0
1.673473435,0
1.681211133,0
1.672506222,0
1.682178346,0
1.669604585,0
1.691850469,0
1.667670161,0
1.689916044,0
1.696686531,0
1.668637373,0
1.682178346,0
1.652194763,0
1.650260338,0
1.658965249,0
1.683145558,0
1.670571798,0
1.696686531,0
1.709260291,0
1.691850469,0
1.736342237,0
1.712161928,0
1.74601436,0
1.728604538,0
1.730538963,0
1.736342237,0
1.715063565,0
1.741178298,0
1.714096353,0
1.74988321,0
1.726670113,0
1.721834052,0
1.758588121,0
1.723768476,0
1.759555333,0
1.747948785,0
1.748915997,0
1.738276661,0
1.746981573,0
1.753752059,0
1.74601436,0
1.761489758,0
1.738276661,0
1.754719271,0
1.710227504,0
1.709260291,0
1.709260291,0
1.695719318,0
1.709260291,0
1.686047195,0
1.690883257,0
1.68411277,0
1.681211133,0
1.678309496,0
1.68798162,0
1.689916044,0
1.690883257,0
1.709260291,0
1.692817681,0
1.701522592,0
1.70055538,0
1.696686531,0
1.70442423,0
1.676375072,0
1.691850469,0
1.691850469,0
1.681211133,0
1.648325914,0
1.653161975,0
1.646391489,0
1.656063612,0
1.678309496,0
1.662834099,0
1.698620955,0
1.685079983,0
1.707325867,0
1.712161928,0
1.713129141,0
1.718932415,0
1.694752106,0
1.715063565,0
1.685079983,0
1.690883257,0
1.683145558,0
1.660899674,0
1.662834099,0
1.630916092,0
1.670571798,0
1.631883304,0
1.653161975,0
1.647358701,0
1.6550964,0
1.657998037,0
1.660899674,0
1.685079983,0
1.668637373,0
1.692817681,0
1.674440647,0
1.667670161,0
1.669604585,0
1.657998037,0
1.678309496,0
1.658965249,0
1.664768524,0
1.628981667,0
1.635752153,0
1.646391489,0
1.632850516,0
1.645424277,0
1.630916092,0
1.653161975,0
1.633817729,0
1.667670161,0
1.652194763,0
1.660899674,0
1.666702948,0
1.637686578,0
1.658965249,0
1.637686578,0
1.636719366,0
1.621243968,0
1.62608003,0
1.614473482,0
1.601899721,0
1.620276756,0
1.579653837,0
1.620276756,0
