Power,Untitled 1
1.868800062,-27.4
1.961482471,-27.4
1.768229788,-27.4
1.939790844,-27.4
1.91612725,-27.4
1.703154903,-27.4
2.062052743,-27.4
1.750482092,-27.4
1.789921416,-27.4
1.912183318,-27.4
1.699210971,-27.4
1.831332705,-27.4
1.969370336,-27.4
1.707098836,-27.4
1.843164502,-27.4
1.939790844,-27.4
1.691323106,-27.4
2.206006268,-27.4
1.827388773,-27.4
1.809641077,-27.4
1.981202132,-27.4
1.750482092,-27.4
1.766257821,-27.4
1.9772582,-27.4
1.742594227,-27.4
1.81358501,-27.4
1.953594607,-27.4
1.60061266,-27.4
1.949650674,-27.4
1.758369957,-27.4
1.811613043,-27.4
1.995005895,-27.4
1.811613043,-27.4
1.762313889,-27.4
1.987118031,-27.4
1.776117652,-27.4
1.770201754,-27.4
2.024585387,-27.4
1.669631478,-27.4
1.925987081,-27.4
1.918099216,-27.4
1.758369957,-27.4
1.908239385,-27.4
1.744566193,-27.4
1.649911816,-27.4
1.96739837,-27.4
1.811613043,-27.4
1.789921416,-27.4
2.03838915,-27.4
1.574977099,-27.4
1.851052367,-27.4
1.868800062,-27.4
1.726818498,-27.4
2.016697523,-27.4
1.912183318,-27.4
1.762313889,-27.4
1.971342302,-27.4
1.874715961,-27.4
1.724846531,-27.4
2.000921794,-27.4
1.671603444,-27.4
1.849080401,-27.4
1.906267419,-27.4
1.681463275,-27.4
1.854996299,-27.4
1.86485613,-27.4
1.75639799,-27.4
1.949650674,-27.4
1.894435622,-27.4
1.649911816,-27.4
2.022613421,-27.4
1.663715579,-27.4
1.849080401,-27.4
1.860912198,-27.4
1.685407207,-27.4
1.821472874,-27.4
1.892463656,-27.4
1.774145686,-27.4
1.847108435,-27.4
1.925987081,-27.4
1.645967883,-27.4
2.022613421,-27.4
1.742594227,-27.4
1.766257821,-27.4
1.963454437,-27.4
1.75639799,-27.4
1.799781246,-27.4
1.971342302,-27.4
1.752454058,-27.4
1.83922057,-27.4
1.96739837,-27.4
1.653855748,-27.4
1.987118031,-27.4
1.821472874,-27.4
1.742594227,-27.4
1.943734776,-27.4
1.640051985,-27.4
1.764285855,-27.4
1.959510505,-27.4
1.815556976,-27.4
1.79780928,-27.4
1.993033929,-27.4
1.628220187,-27.4
1.91612725,-27.4
1.827388773,-500
1.705126869,-500
1.939790844,-27.44
1.823444841,-27.44
1.590752829,-27.44
1.959510505,-27.44
1.778089618,-27.44
1.742594227,-27.44
2.016697523,-27.44
1.67357541,-27.44
1.896407588,-27.44
1.898379555,-27.44
1.738650295,-27.44
1.910211351,-27.44
1.856968265,-27.44
1.75639799,-27.44
1.939790844,-27.44
1.860912198,-27.44
1.724846531,-12.9333
2.024585387,0
1.645967883,0
1.833304671,0
1.925987081,0
1.687379174,0
1.89049169,0
1.89049169,0
1.679491309,0
1.912183318,0
1.910211351,0
1.707098836,0
2.058108811,0
1.740622261,0
1.837248604,0
1.955566573,0
1.638080018,0
1.854996299,0
1.860912198,0
1.681463275,0
1.862884164,0
1.896407588,0
1.691323106,0
2.062052743,0
1.742594227,0
1.780061585,0
1.959510505,0
1.732734396,0
1.827388773,0
1.925987081,0
1.793865348,0
1.925987081,0
2.026557353,0
1.760341923,0
2.172482845,0
1.900351521,0
1.870772028,0
2.077828472,0
1.886547758,0
1.920071182,0
2.060080777,0
1.876687927,0
1.91612725,0
2.142903353,0
1.83922057,0
2.227697895,0
2.290800808,0
2.344043891,0
2.760128713,0
2.714773497,0
2.835063418,0
3.085503083,0
3.000708552,0
2.998736586,0
3.245232314,0
2.833091452,0
3.190017272,0
3.203821032,0
2.854783077,0
3.268895903,0
3.14860599,0
3.128886331,0
3.312279151,0
3.243260348,0
3.178185477,0
3.489756068,0
3.130858297,0
3.436512993,0
4.373196657,0
6.14796535,0
7.952313017,0
8.307266593,0
7.723565145,0
7.023517726,0
6.149937315,0
5.345375566,0
5.246777306,0
4.66110361,0
4.544757651,0
4.388972381,0
3.955139964,0
4.039934484,0
4.696598987,0
5.934993132,0
7.003798079,0
7.199022579,0
6.591657447,0
6.327414157,0
5.361151288,0
5.023945233,0
4.931262864,0
4.556589444,0
4.475738861,0
4.298261968,0
3.994579275,0
4.497430481,0
5.160010836,0
5.603703001,0
6.420096507,0
6.145993385,0
5.818647195,0
5.443973825,0
4.828720666,0
4.670963437,0
4.810972978,0
4.670963437,0
4.611804475,0
4.668991472,0
4.377140588,0
5.32762788,0
5.546516013,0
6.226843947,0
6.857872691,0
6.61729299,0
6.1282457,0
5.664833919,0
4.980561996,0
4.574337132,0
4.440243483,0
3.848653821,0
3.986691413,0
3.732307848,0
3.487784102,0
2.988876757,0
2.909998122,0
3.193961203,0
3.501587862,0
3.359606329,0
3.294531459,0
3.570606662,0
3.235372485,0
3.667232981,0
3.700756397,0
3.661317084,0
3.793438783,0
3.738223745,0
3.64948529,0
3.876261339,0
3.959083895,0
4.286430175,0
4.830692632,0
4.452075275,0
4.534897824,0
4.532925859,0
4.337701278,0
4.387000415,0
4.769561706,0
4.566449271,0
4.690683091,0
4.858300147,0
4.631524129,0
5.455805616,0
5.193534245,0
5.913301517,0
6.250507526,0
5.956684747,0
5.830478985,0
5.674693745,0
5.38087094,0
5.167898697,0
5.546516013,0
5.193534245,0
5.447917755,0
5.234945515,0
5.574123524,0
6.009927802,0
6.469395628,0
7.013657902,0
7.236489907,0
6.777022137,0
6.702087476,0
6.520666714,0
6.183460719,0
6.56799387,0
6.185432683,0
5.998096012,0
6.029647452,0
6.004011907,0
6.201208403,0
6.822377326,0
7.508621016,0.6101
8.234303915,1.2757
8.640528543,2.1632
8.129789807,2.8288
8.234303915,3.4944
7.727509074,4.16
7.674266033,4.8256
7.652574424,5.4912
7.183246862,6.1568
6.650816391,6.8224
6.709975335,7.7099
6.447704015,8.3755
6.595601377,9.0411
7.183246862,9.7067
7.411994754,10.3723
8.044995341,11.0379
8.00358409,11.7035
