Power,Untitled 1
1.302063895,-500
1.286588498,-500
1.288522923,-500
1.301096683,-500
1.282719649,-500
1.308834382,-500
1.303031108,-500
1.301096683,-500
1.310768807,-500
1.342686814,-500
1.338817964,-500
1.362998273,-500
1.350424513,-500
1.340752389,-500
1.329145841,-500
1.322375355,-500
1.312703231,-500
1.316572081,-500
1.308834382,-500
1.304965532,-500
1.306899957,-500
1.304965532,-500
1.303031108,-500
1.310768807,-500
1.325276992,-500
1.324309779,-500
1.343654026,-500
1.344621238,-500
1.373637609,-500
1.340752389,-500
1.346555663,-500
1.337850752,-500
1.325276992,-500
1.305932745,-500
1.306899957,-500
1.314637656,-500
1.309801594,-500
1.300129471,-500
1.282719649,-500
1.302063895,-500
1.286588498,-500
1.288522923,-500
1.301096683,-500
1.282719649,-500
1.308834382,-500
1.303031108,-500
1.301096683,-500
1.310768807,-500
1.342686814,-500
1.338817964,-500
1.362998273,-500
1.350424513,-500
1.340752389,-500
1.329145841,-500
1.322375355,-500
1.312703231,-176.8222
1.316572081,-176.8222
1.308834382,-176.8222
1.304965532,-176.8222
1.306899957,-176.8222
1.304965532,-176.8222
1.303031108,-170.4222
1.310768807,-144.8222
1.325276992,-110.6889
1.324309779,-50.9555
1.343654026,-42.4222
1.344621238,-0.5756
1.373637609,-0.5
1.340752389,-0.4893
1.346555663,-0.4872
1.337850752,-0.4851
1.325276992,-0.4808
1.305932745,-0.468
1.306899957,-0.4637
1.314637656,-0.4467
1.309801594,-0.4424
1.300129471,-0.4296
1.282719649,-0.4253
1.312703231,-0.4125
1.340752389,-0.4083
1.333981903,-0.3966
1.337850752,-0.3934
1.346555663,-0.3838
1.338817964,-0.3806
1.310768807,-0.379
1.312703231,-0.3758
1.302063895,-0.3742
1.284654073,-0.3726
1.302063895,-0.3694
1.286588498,-0.3678
1.288522923,-0.3662
1.301096683,-0.363
1.282719649,-0.3598
1.308834382,-0.355
1.303031108,-0.3502
1.301096683,-0.3438
1.310768807,-0.339
1.342686814,-0.3342
1.338817964,-0.3294
1.362998273,-0.3246
1.350424513,-0.3198
1.340752389,-0.307
1.329145841,-0.3054
1.322375355,-0.3038
1.312703231,-0.2993
1.316572081,-0.2961
1.308834382,-0.2929
1.304965532,-0.2897
1.306899957,-0.2865
1.304965532,-0.2833
1.303031108,-0.2801
1.310768807,-0.2759
1.325276992,-0.2727
1.324309779,-0.2695
1.343654026,-0.2663
1.344621238,-0.2631
1.373637609,-0.2599
1.340752389,-0.2567
1.346555663,-0.2535
1.337850752,-0.2492
1.325276992,-0.246
1.305932745,-0.2428
1.306899957,-0.2396
1.314637656,-0.2364
1.309801594,-0.2332
1.300129471,-0.23
1.282719649,-0.2268
1.294326197,-0.2225
1.283686861,-0.2193
1.300129471,-0.2161
1.308834382,-0.2129
1.316572081,-0.2097
1.314637656,-0.2065
1.337850752,-0.2033
1.354293362,-0.2001
1.375572033,-0.1975
1.348490088,-0.1956
1.355260574,-0.1937
1.342686814,-0.1918
1.324309779,-0.1898
1.333981903,-0.1879
1.337850752,-0.186
1.32044093,-0.1841
1.316572081,-0.1815
1.313670444,-0.1796
1.310768807,-0.1777
1.311736019,-0.1758
1.331080266,-0.1738
1.308834382,-0.1719
1.329145841,-0.17
1.338817964,-0.1681
1.344621238,-0.1655
1.343654026,-0.1636
1.345588451,-0.1617
1.350424513,-0.1598
1.345588451,-0.1578
1.339785177,-0.1559
1.338817964,-0.154
1.335916327,-0.1521
1.309801594,-0.1495
1.306899957,-0.1476
1.316572081,-0.1457
1.315604868,-0.1438
1.312703231,-0.1418
1.319473718,-0.1399
1.310768807,-0.138
1.35332615,-0.1361
1.338817964,-0.1335
1.369768759,-0.1316
1.376539246,-0.1297
1.367834335,-0.1278
1.373637609,-0.1258
1.371703184,-0.1239
1.368801547,-0.122
1.342686814,-0.1201
1.36589991,-0.1175
1.342686814,-0.1156
1.346555663,-0.1137
1.341719601,-0.1118
1.343654026,-0.1098
1.339785177,-0.1079
1.312703231,-0.106
1.321408142,-0.1041
1.343654026,-0.1015
1.335916327,-0.0997
1.364932698,-0.0985
1.371703184,-0.0972
1.396850705,-0.0959
1.437473623,-0.0946
1.5061457,-0.0912
1.569014502,-0.0903
1.637686578,-0.0878
1.715063565,-0.0869
1.786637279,-0.0865
1.873686389,-0.0827
1.957833863,-0.0788
2.055522309,-0.0784
2.12612881,-0.0754
2.205440222,-0.075
2.279915573,-0.072
2.362128622,-0.0716
2.426931849,-0.0686
2.506243261,-0.0677
2.572980912,-0.0652
2.645521838,-0.0639
2.693882455,-0.0601
2.755784045,-0.0592
2.804144662,-0.0566
2.878620012,-0.0554
2.913439656,-0.0528
2.976308459,-0.0519
3.013062528,-0.049
3.065291994,-0.0481
3.103013275,-0.0455
3.152341105,-0.0447
3.194898448,-0.0417
3.226816455,-0.0409
3.284849196,-0.0404
3.307095079,-0.0396
3.338045874,-0.0366
3.364160608,-0.0357
3.425094985,-0.0332
3.462816266,-0.0323
3.498603123,-0.0293
3.540193254,-0.0285
3.582750597,-0.0276
3.627242364,-0.0268
3.679471831,-0.0268
3.72879966,-0.0259
3.771357003,-0.0229
3.800373374,-0.0221
3.847766778,-0.02
3.879684786,-0.02
3.929979827,-0.0199
3.97640602,-0.0199
4.044110884,-0.0198
4.08376659,-0.0198
4.119553446,-0.0197
4.190159947,-0.0197
4.29461888,-0.0197
4.399077813,-0.0196
4.536421965,-0.0196
4.663126782,-0.0196
4.808208633,-0.0195
4.994880615,-0.0195
5.14963459,-0.0194
5.334372147,-0.0194
5.414650771,-0.0193
5.480421211,-0.0193
5.483322848,-0.0192
5.441732717,-0.0192
5.351781969,-0.0192
5.242486975,-0.0192
5.113847733,-0.0191
4.968765882,-0.0186
4.863339737,-0.0186
4.748241468,-0.0186
4.634110412,-0.0186
4.546094089,-0.0186
4.449372855,-0.0185
4.410684361,-0.0185
4.342979497,-0.0185
4.318799189,-0.0185
4.271405784,-0.0185
4.226914016,-0.0185
4.192094372,-0.0184
4.15824194,-0.0184
4.130192782,-0.0184
4.072160041,-0.0184
4.057651856,-0.0184
4.010258452,-0.0183
3.996717479,-0.0183
3.958028985,-0.0183
3.942553588,-0.0183
3.921274916,-0.0183
3.900963457,-0.0182
3.874848724,-0.0182
3.875815936,-0.0182
3.866143813,-0.0182
3.847766778,-0.0182
3.845832354,-0.0181
3.830356956,-0.0181
3.809078285,-0.0181
3.796504524,-0.0181
3.770389791,-0.0181
3.760717668,-0.0181
3.726865236,-0.0176
3.7162259,-0.0175
3.693012804,-0.0175
3.659160372,-0.0175
3.628209577,-0.0175
3.60886533,-0.0175
3.601127631,-0.0174
3.539226041,-0.0174
3.558570288,-0.0174
3.513111308,-0.0174
3.522783432,-0.0174
3.490865424,-0.0174
3.487963787,-0.0173
3.480226088,-0.0173
3.483127726,-0.0173
3.466685116,-0.0173
3.46861954,-0.0173
3.449275294,-0.0173
3.419291711,-0.0172
3.395111402,-0.0172
3.356422909,-0.0172
3.347717998,-0.0172
3.334177025,-0.0172
3.318701627,-0.0172
3.300324593,-0.0171
3.267439373,-0.0171
3.252931188,-0.0171
3.239390215,-0.0171
3.226816455,-0.0171
3.211341058,-0.017
3.198767297,-0.017
3.199734509,-0.017
3.17942305,-0.0165
3.180390263,-0.0165
3.155242742,-0.0165
3.149439468,-0.0165
3.113652611,-0.0164
3.096242789,-0.0164
3.083669028,-0.0164
3.054652658,-0.0164
3.062390357,-0.0164
3.025636288,-0.0163
3.021767439,-0.0163
2.98501337,-0.0163
2.977275671,-0.0163
2.958898636,-0.0163
2.942456027,-0.0163
2.925046204,-0.0162
2.886357711,-0.0162
2.902800321,-0.0162
2.86121019,-0.0162
2.879587224,-0.0162
2.907636382,-0.0161
2.865079039,-0.0161
2.867980676,-0.0161
2.829292183,-0.0161
2.825423333,-0.0161
2.790603689,-0.0161
2.794472538,-0.016
2.756751257,-0.016
2.735472586,-0.016
2.740308647,-0.016
2.694849667,-0.016
2.705489003,-0.0159
2.67937427,-0.0154
2.671636571,-0.0154
2.684210331,-0.0154
2.681308694,-0.0154
2.677439845,-0.0154
2.676472633,-0.0154
2.661964448,-0.0153
2.654226749,-0.0153
2.66293166,-0.0153
2.623275954,-0.0153
2.624243166,-0.0153
2.609734981,-0.0153
2.581685823,-0.0152
2.567177638,-0.0152
2.52268587,-0.0152
2.512046535,-0.0152
2.502374411,-0.0151
2.494636713,-0.0151
2.450144945,-0.0151
2.459817068,-0.0151
2.434669547,-0.0151
2.432735123,-0.0151
2.436603972,-0.015
2.432735123,-0.015
2.430800698,-0.015
2.426931849,-0.015
2.426931849,-0.015
2.398882691,-0.015
2.372767957,-0.0149
2.352456498,-0.0149
2.336013889,-0.0149
2.326341765,-0.0149
2.29925982,-0.0144
2.308931943,-0.0144
2.273145086,-0.0143
2.28281721,-0.0143
2.265407388,-0.0143
2.247997565,-0.0143
2.255735264,-0.0143
2.219948408,-0.0142
2.238325442,-0.0142
2.212210709,-0.0142
2.243161504,-0.0142
2.243161504,-0.0142
2.250899202,-0.0142
2.238325442,-0.0141
2.213177921,-0.0141
2.211243496,-0.0141
2.188997613,-0.0141
2.198669736,-0.0141
2.17158779,-0.014
2.164817304,-0.014
2.151276331,-0.014
2.117423899,-0.014
2.132899297,-0.014
2.123227173,-0.0139
2.122259961,-0.0139
2.114522262,-0.0139
2.110653413,-0.0139
2.109686201,-0.0138
2.100014077,-0.0138
2.107751776,-0.0138
2.085505892,-0.0138
2.098079652,-0.0138
2.057456734,-0.0133
2.075833769,-0.0133
2.054555097,-0.0133
2.053587885,-0.0132
2.042948549,-0.0132
2.020702665,-0.0132
2.024571515,-0.0132
2.002325631,-0.0132
1.998456781,-0.0131
1.972342048,-0.0131
1.975243685,-0.0131
1.949128952,-0.0131
1.959768288,-0.013
1.961702712,-0.013
1.934620767,-0.013
1.962669925,-0.013
1.938489616,-0.0129
1.936555191,-0.0129
1.928817493,-0.0129
1.910440458,-0.0129
1.924948643,-0.0129
1.89883391,-0.0129
1.89883391,-0.0128
1.859178204,-0.0128
1.876588026,-0.0128
1.850473293,-0.0128
1.841768382,-0.0127
1.839833957,-0.0127
1.825325772,-0.0127
1.811784799,-0.0127
1.809850375,-0.0127
1.834997896,-0.0126
1.817588073,-0.0122
1.822424135,-0.0122
1.818555286,-0.0122
1.810817587,-0.0122
1.835965108,-0.0121
1.813719224,-0.0121
1.829194622,-0.0121
1.809850375,-0.0121
1.781801217,-0.0121
1.775997943,-0.012
1.754719271,-0.012
1.753752059,-0.012
1.742145511,-0.012
1.737309449,-0.0119
1.7334406,-0.0119
1.735375024,-0.0119
1.703457017,-0.0119
1.738276661,-0.0118
1.728604538,-0.0118
1.730538963,-0.0118
1.746981573,-0.0118
1.735375024,-0.0118
1.766325819,-0.0117
1.763424182,-0.0117
1.74988321,-0.0117
1.740211086,-0.0117
1.744079936,-0.0117
1.72957175,-0.0116
1.70442423,-0.0116
1.707325867,-0.0116
1.675407859,-0.0116
1.68411277,-0.0115
1.675407859,-0.0112
1.67153901,-0.0111
1.677342284,-0.0111
1.652194763,-0.0111
1.695719318,-0.0111
1.676375072,-0.011
1.699588168,-0.011
1.707325867,-0.011
1.744079936,-0.011
1.744079936,-0.011
1.740211086,-0.0109
1.744079936,-0.0109
1.722801264,-0.0109
1.703457017,-0.0109
1.696686531,-0.0108
1.689916044,-0.0108
1.679276709,-0.0108
1.659932462,-0.0108
1.676375072,-0.0108
1.645424277,-0.0107
1.635752153,-0.0107
1.643489852,-0.0107
1.658965249,-0.0107
1.640588215,-0.0106
1.636719366,-0.0106
1.669604585,-0.0106
1.657030825,-0.0106
1.683145558,-0.0105
1.67153901,-0.0105
1.70055538,-0.0105
1.675407859,-0.0105
1.675407859,-0.0105
1.677342284,-0.0101
1.635752153,-0.0101
1.648325914,-0.01
1.624145605,-0.01
1.614473482,-0.01
1.587391536,-0.01
1.59319481,-0.01
1.59319481,-0.0099
1.581588262,-0.0099
1.588358749,-0.0099
1.579653837,-0.0099
1.606735783,-0.0098
1.591260386,-0.0098
1.608670208,-0.0098
1.620276756,-0.0098
1.620276756,-0.0098
1.64252264,-0.0097
1.59706366,-0.0097
1.62608003,-0.0097
1.598998084,-0.0097
1.611571845,-0.0097
1.598030872,-0.0096
1.594162023,-0.0096
1.589325961,-0.0096
1.565145652,-0.0096
1.585457112,-0.0095
1.567080077,-0.0095
1.571916139,-0.0095
1.578686625,-0.0095
1.583522687,-0.0094
1.592227598,-0.0094
1.600932509,-0.0094
1.607702995,-0.009
1.610604632,-0.009
1.60963742,-0.009
1.615440694,-0.009
1.608670208,-0.0089
1.606735783,-0.0089
1.575784988,-0.0089
1.573850563,-0.0089
1.557407954,-0.0089
1.552571892,-0.0088
1.544834193,-0.0088
1.548703043,-0.0088
1.53516207,-0.0088
1.54773583,-0.0088
1.540965344,-0.0087
1.541932556,-0.0087
1.569981714,-0.0087
1.568047289,-0.0087
1.588358749,-0.0086
1.575784988,-0.0086
1.577719413,-0.0086
1.588358749,-0.0086
1.569981714,-0.0085
1.587391536,-0.0085
1.56417844,-0.0085
1.568047289,-0.0085
1.54773583,-0.0085
1.55160468,-0.0084
1.538063707,-0.0084
1.534194857,-0.0084
1.541932556,-0.0084
1.514850611,-0.0084
1.560309591,-0.008
1.533227645,-0.0079
1.563211228,-0.0079
1.550637467,-0.0079
1.557407954,-0.0079
1.563211228,-0.0078
1.559342378,-0.0078
1.566112865,-0.0078
1.550637467,-0.0078
1.565145652,-0.0078
1.549670255,-0.0077
1.543866981,-0.0077
1.532260433,-0.0077
1.496473576,-0.0077
1.511948974,-0.0076
1.507112912,-0.0076
1.510014549,-0.0076
1.515817823,-0.0076
1.511948974,-0.0075
1.539998131,-0.0075
1.530326008,-0.0075
1.553539104,-0.0075
1.539998131,-0.0075
1.570948926,-0.0074
1.562244015,-0.0074
1.588358749,-0.0074
1.570948926,-0.0074
1.56417844,-0.0073
1.561276803,-0.0073
1.541932556,-0.0073
1.549670255,-0.0073
1.536129282,-0.0072
1.542899768,-0.0069
1.513883398,-0.0069
1.495506364,-0.0068
1.503244062,-0.0068
1.484867028,-0.0068
1.510014549,-0.0068
1.493571939,-0.0067
1.521621097,-0.0067
1.505178487,-0.0067
1.534194857,-0.0067
1.563211228,-0.0066
1.54773583,-0.0066
1.568047289,-0.0066
1.539030919,-0.0065
1.558375166,-0.0065
1.544834193,-0.0065
1.560309591,-0.0065
1.567080077,-0.0065
1.537096494,-0.0064
1.541932556,-0.0064
1.534194857,-0.0064
1.556440741,-0.0063
1.540965344,-0.0063
1.538063707,-0.0063
1.541932556,-0.0063
1.50227685,-0.0062
1.556440741,-0.0062
1.521621097,-0.0062
1.560309591,-0.0062
1.557407954,-0.0061
1.575784988,-0.0061
1.588358749,-0.0061
1.574817776,-0.0058
1.588358749,-0.0058
1.543866981,-0.0058
1.540965344,-0.0057
1.510014549,-0.0057
1.511948974,-0.0057
1.494539151,-0.0057
1.486801453,-0.0056
1.477129329,-0.0056
1.476162117,-0.0056
1.479063754,-0.0056
1.470358843,-0.0055
1.493571939,-0.0055
1.496473576,-0.0055
1.504211275,-0.0055
1.532260433,-0.0054
1.520653885,-0.0054
1.541932556,-0.0054
1.532260433,-0.0054
1.556440741,-0.0053
1.530326008,-0.0053
1.53516207,-0.0053
1.504211275,-0.0053
