Power,Untitled 1
0.206317611,-499.999
0.213909681,-499.999
0.205594556,-499.999
0.203425393,-499.999
0.207040665,-499.999
0.206317611,-499.999
0.204871502,-499.999
0.204148448,-499.999
0.199448594,-499.999
0.206679138,-499.999
0.202702339,-499.999
0.210655937,-499.999
0.205594556,-499.999
0.202340812,-499.999
0.211017464,-499.999
0.213909681,-499.999
0.209932882,-499.999
0.205594556,-499.999
0.211740518,-499.999
0.218609534,-499.999
0.205594556,-499.999
0.211017464,-499.999
0.20378692,-499.999
0.201979285,-499.999
0.201617757,-499.999
0.205233029,-499.999
0.209571355,-499.999
0.202340812,-499.999
0.209932882,-499.999
0.20125623,-499.999
0.206317611,-499.999
0.207402192,-499.999
0.205594556,-499.999
0.206317611,-499.999
0.213909681,-499.999
0.212463572,-499.999
0.207763719,-499.999
0.204871502,-499.999
0.207402192,-499.999
0.204509975,-499.999
0.205233029,-499.999
0.223670914,-499.999
0.205956083,-499.999
0.206679138,-499.999
0.204871502,-499.999
0.206317611,-499.999
0.207402192,-499.999
0.20378692,-499.999
0.204148448,-499.999
0.220778697,-499.999
0.26488501,-500
0.321283244,-500
0.353820686,-30.1361
0.388165762,-30.1361
0.413834187,-30.1361
0.425403055,-30.1361
0.426849163,-30.1361
0.451433006,-30.1361
0.455048277,-30.1361
0.457578967,-30.1361
0.456494386,-30.1361
0.462640346,-30.1361
0.481078228,-30.1361
0.482524337,-30.1361
0.478909066,-30.1361
0.519400099,-30.1361
0.534945764,-30.1361
0.546876157,-30.1361
0.559168078,-30.1361
0.561698767,-30.1361
0.579413594,-30.1361
0.579413594,-30.1361
0.584113446,-30.1361
0.593151622,-30.1361
0.604358961,-30.1361
0.601466745,-30.1361
0.609058813,-30.1361
0.613758665,-30.1361
0.618458516,-30.1361
0.627135166,-13.4534
0.632558071,0
0.640511667,0
0.647019153,0
0.648103735,0
0.667626195,0
0.662203289,0
0.674133682,0
0.692933088,0
0.69510225,0
0.702332791,0
0.705225007,0
0.728362737,0
0.716070818,0
0.719686088,0
0.731254953,0
0.73161648,0
0.742823817,0
0.743546871,0
0.755115736,0
0.755115736,0
0.770661398,0
0.791991491,0
0.791991491,0
0.818382962,0
0.833205569,0
0.839713055,0
0.858512459,0
0.872973538,0
0.875504227,0
0.897195846,0
0.903341804,0
0.904426385,0
0.907680128,0
0.905149439,0
0.912741506,0
0.919610518,0
0.919248991,0
0.919972045,0
0.925756477,0
0.922502734,0
0.929733273,0
0.939856028,0
0.948171148,0
0.959740011,0
0.976731778,0
0.974201089,0
0.987939113,0
0.997700341,0
1.002761718,0
1.007100042,0
1.01433058,0
1.021199592,0
1.026622496,0
1.029153185,0
1.034576089,0
1.03566067,0
1.031322347,0
1.048675639,0
1.047952585,0
1.060244501,0
1.069282674,0
1.079766955,0
1.089166655,0
1.095312613,0
1.10615842,0
1.117727281,0
1.117727281,0
1.136888207,0
1.137972788,0
1.162918144,0
1.154241498,0
1.161472036,0
1.154603025,0
1.13074225,0
1.158218294,0
1.153518445,0
1.157495241,0
1.186055865,0
1.179186854,0
1.200878467,0
1.192924876,0
1.19473251,0
1.207747478,0
1.206301371,0
1.230162145,0
1.237754209,0
1.265591778,0
1.257638187,0
1.273906896,0
1.273906896,0
1.271014681,0
1.276076057,0
1.273906896,0
1.277160637,0
1.288006443,0
1.282222014,0
1.293790873,0
1.299213776,0
1.310059581,0
1.325605236,0
1.325605236,0
1.346212266,0
1.346212266,0
1.359588759,0
1.355611963,0
1.368988456,0
1.366457768,0
1.372603725,0
1.371880671,0
1.373688305,0
1.391041593,0
1.402610451,0
1.394295334,0
1.405502666,0
1.403695031,0
1.431894123,0
1.426832748,0
1.436593972,0
1.445632142,0
1.462262375,0
1.468046803,0
1.482146348,0
1.477808027,0
1.500945742,0
1.490822991,0
1.482869402,0
1.49660742,0
1.499138108,0
1.478169554,0
1.384895637,0
1.263422617,0
1.155326079,0
1.091697343,0
1.048314112,0
1.000954084,0
0.968416658,0
0.934433124,0
0.923225788,0
0.908041655,0
0.901172643,0
0.910210817,0
0.906595547,0
0.904787912,0
0.887796144,0
0.888519198,0
0.866104525,0
0.867189106,0
0.871165903,0
0.872973538,0
0.848028176,0
0.864296891,0
0.867550633,0
0.883096294,0
0.882011713,0
0.855620243,0
0.849112757,0
0.866104525,0
0.867189106,0
0.853451081,0
0.845497487,0.3883
0.811875477,1.0539
0.797775923,1.7195
0.817298382,2.3851
0.842605271,3.0507
0.840797636,3.7163
0.850920392,4.3819
0.844051379,5.0475
0.840797636,5.9349
0.831036407,6.6005
0.836820839,7.2661
0.836820839,7.9317
0.835374731,8.5973
0.830313353,9.2629
0.836097785,9.9285
0.848389703,10.5941
0.844774433,11.4816
0.851281919,12.1472
0.857427878,12.8128
0.868635214,13.4784
0.865019944,14.144
0.854535662,14.8096
0.86321231,15.4752
0.877673389,16.1408
0.872973538,17.0283
0.874419646,17.6939
0.872250484,18.3595
0.869719795,19.0251
0.843328325,19.6907
0.835013204,20.3563
0.841159163,21.0219
0.874058119,21.6875
0.872973538,22.5749
0.872973538,23
0.8751427,19
0.870442849,19
0.878034916,19
0.866104525,-450.8639
0.858873986,-458.1172
0.888157671,-479.8772
0.839713055,-500
