Power,Untitled 1
0.642319302,-500
0.640873194,-500
0.633281126,-500
0.622796841,-500
0.618458516,-500
0.62785822,-500
0.610504921,-500
0.617012408,-500
0.613397138,-500
0.621350733,-500
0.617735462,-500
0.63147349,-500
0.638704031,-500
0.649549843,-500
0.650995951,-500
0.660757181,-500
0.660757181,-500
0.658949546,-500
0.663649398,-500
0.657864965,-500
0.650272897,-500
0.530607439,-500
0.649188316,-500
0.635088761,-500
0.658949546,-500
0.634365707,-500
0.641957775,-500
0.633642653,-500
0.666903141,-500
0.654611221,-500
0.665095506,-500
0.653888167,-500
0.661480235,-500
0.659311073,-500
0.65352664,-500
0.670156884,-500
0.643403883,-500
0.646657626,-500
0.634727234,-500
0.64738068,-500
0.628942801,-500
0.638704031,-500
0.626412112,-500
0.644488464,-500
0.637980977,-500
0.644849991,-500
0.638704031,-500
0.653888167,-500
0.646657626,-500
0.64991137,-500
0.64015014,-500
0.651357478,-500
0.645573045,-500
0.658226492,-500
0.657503438,-500
0.658588019,-500
0.656780384,-500
0.66328787,-500
0.660757181,-500
0.648826789,-500
0.660395654,-500
0.640511667,-500
0.642319302,-500
0.650272897,-500
0.637257923,-500
0.640873194,-500
0.64991137,-500
0.650995951,-500
0.657864965,-500
0.646657626,-500
0.656780384,-500
0.656418857,-500
0.652442059,-500
0.645573045,-500
0.642680829,-500
0.648826789,-500
0.625689057,-500
0.634365707,-500
0.615927827,-500
0.618458516,-500
0.610143394,-500
0.623881422,-500
0.601466745,-500
0.626773639,-500
0.618820043,-500
0.644488464,-500
0.63400418,-500
0.650634424,-500
0.651719005,-500
0.650995951,-500
0.660034127,-500
0.660757181,-500
0.657141911,-500
0.655334275,-500
0.654972748,-500
0.64738068,-500
0.65605733,-500
0.647742208,-500
0.644849991,-500
0.64376541,-500
0.644849991,-500
0.641596248,-500
0.64991137,-500
0.642680829,-500
0.650634424,-500
0.652080532,-500
0.653888167,-500
0.666903141,-500
0.649188316,-500
0.649549843,-500
0.652442059,-500
0.64015014,-500
0.644488464,-500
0.648826789,-500
0.647019153,-500
0.64376541,-500
0.639788612,-500
0.642680829,-500
0.644849991,-500
0.650272897,-500
0.654611221,-500
0.658949546,-500
0.662203289,-500
0.670156884,-500
0.658949546,-500
0.669795357,-500
0.66943383,-500
0.669795357,-500
0.672326047,-500
0.666180087,-500
0.660757181,-500
0.655334275,-500
0.653888167,-500
0.635811815,-500
0.629665855,-500
0.633281126,-500
0.629665855,-500
0.62532753,-500
0.639427085,-29.2161
0.629665855,-29.2161
0.635088761,-29.2161
0.635450288,-29.2161
0.638342504,-29.2161
0.64015014,-29.2161
0.645211518,-29.2161
0.638342504,-29.2161
0.64376541,-29.2161
0.63147349,-29.2161
0.640873194,-29.2161
0.64376541,-29.2161
0.64376541,-29.2161
0.635088761,-29.2161
0.672687574,-29.2161
0.69871752,-29.2161
0.711009439,-5.6428
0.723301358,0
0.719324561,0
0.734870223,0
0.746077561,0
0.773553614,0
0.785484005,0
0.802114247,0
0.812598531,0
0.822359759,0
0.830313353,0
0.837543893,0
0.852004973,0
0.835736258,0
0.84152069,0
0.848028176,0
0.857789405,0
